YEAR,MONTH,DATE,CHAIN,Branch Code,Branch,SKU,Description,ORIG QTY,UOM,PACK,KG,PCS,Gross Sales,Comm Amount,Net Sales,SKU CATEGORY,AREA,KAM,SKU REPORT IDENTIFIER 1,UPC,BANNER,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,NET TAX,TAX,,,,,
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61762,TGM SAMGYUPSAL SLICE,0.53000,KG,0.00000,0.53000,0.00000,250.92000,30.11000,220.81000,PORK,SOUTH GMA,NORMS,PORK,319866_240408,PUREGOLD,TGM PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61781,TGM SINIGANG CUT,34.25000,KG,0.00000,34.25000,0.00000,9530.43000,1143.63000,8386.80000,PORK,SOUTH GMA,NORMS,PORK,319866_240408,PUREGOLD,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61786,TGM TENDERLOIN,1.43000,KG,0.00000,1.43000,0.00000,635.59000,76.27000,559.32000,PORK,SOUTH GMA,NORMS,PORK,319866_240408,PUREGOLD,TGM PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61787,TGM TONKATSU SLICE,4.18000,KG,0.00000,4.18000,0.00000,1620.37000,194.43800,1425.93200,PORK,SOUTH GMA,NORMS,PORK,319866_240408,PUREGOLD,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61820,TGM BEEF BRISKET,0.76000,KG,0.00000,0.76000,0.00000,409.64000,49.15600,360.48400,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61834,TGM GROUND ROUND,0.25000,KG,0.00000,0.25000,0.00000,122.15000,14.65800,107.49200,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61844,TGM BEEF STROGANOFF,0.26000,KG,0.00000,0.26000,0.00000,168.74000,20.24800,148.49200,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61845,TGM BEEF SUKIYAKI CUT,0.27000,KG,0.00000,0.27000,0.00000,169.83000,20.37900,149.45100,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61850,TGM BREAKFAST STEAK,0.57000,KG,0.00000,0.57000,0.00000,358.53000,43.02300,315.50700,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61852,TGM GROUND BEEF,10.04000,KG,0.00000,10.04000,0.00000,3925.18000,471.01200,3454.16800,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,150 C.RAYMUN,PG C. Raymundo,61853,TGM KALDERETA CUT,2.41000,KG,0.00000,2.41000,0.00000,1273.14000,152.77500,1120.36500,BEEF,SOUTH GMA,NORMS,BEEF,319866_240408,PUREGOLD,TGM BEEF KALDERETA CUT,BEEF KALDERETA CUT,BEEF KALDERETA CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,11295,TGM OXTRIPE,1.80000,KG,0.00000,1.80000,0.00000,541.20000,64.94200,476.25800,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61719,TGM ADOBO CUT,79.15000,KG,0.00000,79.15000,0.00000,28953.08000,3474.31400,25478.76600,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61722,TGM BELLY SOBI/BELLY SLICED,49.54000,KG,0.00000,49.54000,0.00000,23601.11000,2832.10000,20769.01000,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61732,TGM KASIM SOBL,15.52000,KG,0.00000,15.52000,0.00000,5437.39000,652.48200,4784.90800,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61733,TGM LEAN GROUND PORK,47.66000,KG,0.00000,47.66000,0.00000,17453.62500,2094.39400,15359.23100,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61734,TGM LECHON KAWALI CUT,7.57000,KG,0.00000,7.57000,0.00000,3236.30000,388.35300,2847.94700,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61735,TGM MENUDO CUT,38.82000,KG,0.00000,38.82000,0.00000,15034.39000,1804.10600,13230.28400,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61736,TGM PATA FRONT,8.96000,KG,0.00000,8.96000,0.00000,3052.37000,366.28200,2686.08800,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PATA FRONT,PATA FRONT,PATA FRONT,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61737,TGM PATA SLICED,25.46000,KG,0.00000,25.46000,0.00000,8950.81000,1074.08300,7876.72700,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61742,TGM PORK CUBES,21.48000,KG,0.00000,21.48000,0.00000,8532.42000,1023.87400,7508.54600,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61749,TGMT PORK SPARERIBS,7.44000,KG,0.00000,7.44000,0.00000,3164.75000,379.76500,2784.98500,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK SPARERIBS,PORK SPARERIBS,RIB SHOULDER,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61755,TGM PORK STEAK,38.32000,KG,0.00000,38.32000,0.00000,14810.41000,1777.22300,13033.18700,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61757,TGM PORKCHOP SLBI,0.68000,KG,0.00000,0.68000,0.00000,271.32000,32.55800,238.76200,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORKCHOP SLBI,PORKCHOP SLBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61758,TGM PORKCHOP SOBI,31.61000,KG,0.00000,31.61000,0.00000,11968.50400,1436.20200,10532.30200,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61759,TGM REGULAR GROUND PORK,53.56000,KG,0.00000,53.56000,0.00000,17570.80000,2108.44300,15462.35700,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61760,TGM RIB SHOULDER,15.39000,KG,0.00000,15.39000,0.00000,5742.55000,689.09600,5053.45400,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61781,TGM SINIGANG CUT,43.66000,KG,0.00000,43.66000,0.00000,12028.20000,1443.36100,10584.83900,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61786,TGM TENDERLOIN,3.32000,KG,0.00000,3.32000,0.00000,1503.31000,180.39500,1322.91500,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61787,TGM TONKATSU SLICE,28.55000,KG,0.00000,28.55000,0.00000,11024.57000,1322.92400,9701.64600,PORK,GMA,ARGIE,PORK,319867_240408,PUREGOLD,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61820,TGM BEEF BRISKET,3.01000,KG,0.00000,3.01000,0.00000,1625.09000,195.01000,1430.08000,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61826,TGM BEEF CAMTO,1.05000,KG,0.00000,1.05000,0.00000,574.98000,68.99700,505.98300,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF CAMTO,BEEF CAMTO,BEEF CAMTO,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61833,TGM BEEF CUBES,4.84000,KG,0.00000,4.84000,0.00000,2599.09000,311.88500,2287.20500,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61835,TGM BEEF KALITIRAN,1.30000,KG,0.00000,1.30000,0.00000,734.28000,88.11300,646.16700,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF KALITIRAN,BEEF KALITIRAN,BEEF KALITIRAN,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61840,TGM BEEF SHANK,3.01000,KG,0.00000,3.01000,0.00000,1480.18000,177.62100,1302.55900,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61841,TGM BEEF SHORT RIBS,7.25000,KG,0.00000,7.25000,0.00000,3732.23000,447.86200,3284.36800,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF SHORT RIBS,BEEF SHORT RIBS,BEEF SHORT RIBS,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61842,TGM BEEF SIRLOIN,1.64000,KG,0.00000,1.64000,0.00000,994.77000,119.37100,875.39900,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61844,TGM BEEF STROGANOFF,1.48000,KG,0.00000,1.48000,0.00000,970.27000,116.43000,853.84000,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61845,TGM BEEF SUKIYAKI CUT,1.41000,KG,0.00000,1.41000,0.00000,816.61000,97.99200,718.61800,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61850,TGM BREAKFAST STEAK,5.44000,KG,0.00000,5.44000,0.00000,3403.35000,408.39800,2994.95200,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,712 MRKJR,PUREGOLD JR. MARIKINA,61852,TGM GROUND BEEF,45.04000,KG,0.00000,45.04000,0.00000,17477.96000,2097.32400,15380.63600,BEEF,GMA,ARGIE,BEEF,319867_240408,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Marikina,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,10008,TGM SPECIAL SHANGHAI MIX,2.69000,KG,0.00000,2.69000,0.00000,1097.46000,131.69300,965.76700,RTC,SOUTH GMA,NORMS,RTC,319912_240408,PUREGOLD,TGM SPECIAL SHANGHAI MIX,SPECIAL SHANGHAI MIX,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,RTC,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,11295,TGM OXTRIPE,2.98000,KG,0.00000,2.98000,0.00000,883.85000,106.06100,777.78900,BEEF,SOUTH GMA,NORMS,BEEF,319912_240408,PUREGOLD,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61719,TGM ADOBO CUT,95.17000,KG,0.00000,95.17000,0.00000,35026.08000,4203.08100,30822.99900,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61720,TGM BABY BACK RIBS,17.65000,KG,0.00000,17.65000,0.00000,7677.95000,921.34400,6756.60600,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61722,TGM BELLY SOBI/BELLY SLICED,66.40000,KG,0.00000,66.40000,0.00000,31503.39000,3780.36600,27723.02400,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61723,TGM BUTTERFLY CUT,3.91000,KG,0.00000,3.91000,0.00000,1522.94000,182.75200,1340.18800,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM BUTTERFLY CUT,BUTTERFLY CUT,BUTTERFLY CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61724,TGMT CUTLETS,4.57000,KG,0.00000,4.57000,0.00000,1831.43000,219.76800,1611.66200,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PORK CUTLETS,PORK CUTLETS,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61725,TGM KASIM SLBL,7.93000,KG,0.00000,7.93000,0.00000,3090.62000,370.87200,2719.74800,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PORK KASIM SLBL,PORK KASIM SLBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61732,TGM KASIM SOBL,15.26000,KG,0.00000,15.26000,0.00000,5289.54000,634.73900,4654.80100,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61733,TGM LEAN GROUND PORK,20.60000,KG,0.00000,20.60000,0.00000,7546.21000,905.52200,6640.68800,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61734,TGM LECHON KAWALI CUT,1.56000,KG,0.00000,1.56000,0.00000,671.39000,80.56600,590.82400,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61735,TGM MENUDO CUT,29.98000,KG,0.00000,29.98000,0.00000,11573.87000,1388.84700,10185.02300,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61736,TGM PATA FRONT,8.84000,KG,0.00000,8.84000,0.00000,2965.11000,355.81000,2609.30000,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PATA FRONT,PATA FRONT,PATA FRONT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61737,TGM PATA SLICED,19.19000,KG,0.00000,19.19000,0.00000,6818.45000,818.20400,6000.24600,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,109 PSG,PUREGOLD PASIG,61740,TGM PIGUE SOBL,2.08000,KG,0.00000,2.08000,0.00000,728.00000,87.36000,640.64000,PORK,SOUTH GMA,NORMS,PORK,319912_240408,PUREGOLD,TGM PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Pasig City,2nd District Metro Manila,PORK,SHOWCASE,TGM
