,1,Sales Liquidation By SKU,Report  Date: 01-02-2024 09:02,,,,,,,
,1,(Reference No:C_INVC_PO17025700),,,,,,,,
,1,,Page 1 Of 1,,,,,,,
,  1 1,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
From Period: 01-JAN-2024  ,To period: 31-JAN-2024,  Reference No:   C_INVC_PO17025700          ,                            PO No: 17025700        ,,,,,,,
,,,,,,,,,,
CONCESSIONAIRE,,,,,,,,,,
Supplier Site:    ,903066   -   PILMICO ANIMAL NUTRITION CORPORATION                                                                                                                                      ,Store:    ,2012-METRO GAISANO MARKET (BINONDO)          ,,,,,,,
Supplier Site Address:,ABOITIZ CORPORATE CENTER GOV. MANUEL A. CUENCE AVE. KASAMBAGAN,Department:,2020  - Meat and Poultry          ,,,,,,,
,",CEBU CITY",,,,,,,,,
SKU and transaction date wise summary:-,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
SKU,Description,Tran Date,Post Date,Sell UOM,QTY,Concession ,Gross Sales Amt ,Concession Amt ,Input VAT,Concession Amt
,,,,,,Rate   (%),(Incl of VAT),(Excl of VAT),,(Incl of VAT)
21837,TGM - PORK SINIGANG CUT - KILO,16-Jan-24,16-Jan-24,KG,1.53,88,396.27,348.72,0,348.72  
21838,TGM - PORK MENUDO CUT - KILO,16-Jan-24,16-Jan-24,KG,0.45,88,179.55,158,0,158.00  
21841,TGM - LEAN GROUND PORK - KILO,16-Jan-24,16-Jan-24,KG,1.44,88,510.05,448.84,0,448.84  
21843,TGM - PORK STEAK - KILO,16-Jan-24,16-Jan-24,KG,3.08,88,"1,014.97",893.17,0,893.17  
21846,TGM - PORK RIB SHOULDER - KILO,16-Jan-24,16-Jan-24,KG,3.76,88,"1,300.21","1,144.18",0,"1,144.18  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,16-Jan-24,16-Jan-24,KG,0.85,88,322.15,283.49,0,283.49  
21862,TGM - PORKCHOP BONELESS - KILO,16-Jan-24,16-Jan-24,KG,0.65,88,259.35,228.23,0,228.23  
21873,TGM - BEEF SIRLOIN - KILO,16-Jan-24,16-Jan-24,KG,0.51,88,320.79,282.3,0,282.30  
21921,TGM - PORK LECHON KAWALI - KILO,16-Jan-24,16-Jan-24,KG,0.95,86,379.05,325.98,0,325.98  
21825,TGM - GROUND BEEF - KILO,17-Jan-24,17-Jan-24,KG,0.4,88,145.76,128.27,0,128.27  
21834,TGM - REGULAR GROUND PORK - KILO,17-Jan-24,17-Jan-24,KG,3.47,88,963.96,848.28,0,848.28  
21838,TGM - PORK MENUDO CUT - KILO,17-Jan-24,17-Jan-24,KG,0.66,88,263.34,231.74,0,231.74  
21841,TGM - LEAN GROUND PORK - KILO,17-Jan-24,17-Jan-24,KG,2.61,88,893.53,786.31,0,786.31  
21842,TGM - PATA FRONT - KILO,17-Jan-24,17-Jan-24,KG,1.31,88,457.19,402.33,0,402.33  
21843,TGM - PORK STEAK - KILO,17-Jan-24,17-Jan-24,KG,4.24,88,"1,393.56","1,226.33",0,"1,226.33  "
21844,TGM - PORK BABY BACK RIBS - KILO,17-Jan-24,17-Jan-24,KG,1.96,88,858.25,755.26,0,755.26  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,17-Jan-24,17-Jan-24,KG,1.45,88,545.77,480.28,0,480.28  
21862,TGM - PORKCHOP BONELESS - KILO,17-Jan-24,17-Jan-24,KG,0.6,88,237.41,208.92,0,208.92  
21865,TGM - PORK SAMGYEOPSAL - KILO,17-Jan-24,17-Jan-24,KG,0.85,88,398.65,350.81,0,350.81  
21866,TGM - PORK ADOBO CUT - KILO,17-Jan-24,17-Jan-24,KG,0.76,88,248.4,218.59,0,218.59  
21873,TGM - BEEF SIRLOIN - KILO,17-Jan-24,17-Jan-24,KG,0.47,88,292.49,257.39,0,257.39  
21892,TGM - BEEF BREAKFAST STEAK - KILO,17-Jan-24,17-Jan-24,KG,0.26,88,157.85,138.91,0,138.91  
21901,TGM - OX TRIPE - KILO,17-Jan-24,17-Jan-24,KG,1.01,88,251.49,221.31,0,221.31  
21832,TGM - PORK BELLY SOBI - KILO,18-Jan-24,18-Jan-24,KG,0.88,88,419.13,368.83,0,368.83  
21834,TGM - REGULAR GROUND PORK - KILO,18-Jan-24,18-Jan-24,KG,0.53,88,147.87,130.13,0,130.13  
21837,TGM - PORK SINIGANG CUT - KILO,18-Jan-24,18-Jan-24,KG,0.92,88,226.37,199.21,0,199.21  
21841,TGM - LEAN GROUND PORK - KILO,18-Jan-24,18-Jan-24,KG,1.15,88,412.85,363.31,0,363.31  
21843,TGM - PORK STEAK - KILO,18-Jan-24,18-Jan-24,KG,0.52,88,167.47,147.37,0,147.37  
21844,TGM - PORK BABY BACK RIBS - KILO,18-Jan-24,18-Jan-24,KG,3.48,88,"1,527.72","1,344.39",0,"1,344.39  "
21846,TGM - PORK RIB SHOULDER - KILO,18-Jan-24,18-Jan-24,KG,4.97,88,"1,731.05","1,523.32",0,"1,523.32  "
21851,TGM - PORK LIVER - KILO,18-Jan-24,18-Jan-24,KG,0.8,88,158.21,139.22,0,139.22  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,18-Jan-24,18-Jan-24,KG,0.6,88,225.51,198.45,0,198.45  
21855,TGM - PORK TENDERLOIN - KILO,18-Jan-24,18-Jan-24,KG,0.89,88,370.82,326.32,0,326.32  
21859,TGM - PORK BACON SLICE - KILO,18-Jan-24,18-Jan-24,KG,1.85,88,862.97,759.41,0,759.41  
21866,TGM - PORK ADOBO CUT - KILO,18-Jan-24,18-Jan-24,KG,5.14,88,"1,647.41","1,449.72",0,"1,449.72  "
21921,TGM - PORK LECHON KAWALI - KILO,18-Jan-24,18-Jan-24,KG,8.18,86,"3,174.75","2,730.28",0,"2,730.28  "
21825,TGM - GROUND BEEF - KILO,19-Jan-24,19-Jan-24,KG,0.17,88,60.89,53.58,0,53.58  
21837,TGM - PORK SINIGANG CUT - KILO,19-Jan-24,19-Jan-24,KG,0.66,88,170.94,150.43,0,150.43  
21841,TGM - LEAN GROUND PORK - KILO,19-Jan-24,19-Jan-24,KG,0.51,88,183.09,161.12,0,161.12  
21846,TGM - PORK RIB SHOULDER - KILO,19-Jan-24,19-Jan-24,KG,4.99,88,"1,738.03","1,529.47",0,"1,529.47  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,19-Jan-24,19-Jan-24,KG,1.21,88,456.7,401.9,0,401.90  
21862,TGM - PORKCHOP BONELESS - KILO,19-Jan-24,19-Jan-24,KG,0.89,88,342.25,301.18,0,301.18  
21868,TGM - KASIM SLBL - KILO,19-Jan-24,19-Jan-24,KG,1.18,88,376.42,331.25,0,331.25  
21870,TGM - KASIM SOBL - KILO,19-Jan-24,19-Jan-24,KG,1.02,88,354.24,311.73,0,311.73  
21871,TGM - BEEF CUBES - KILO,19-Jan-24,19-Jan-24,KG,0.29,88,150.77,132.68,0,132.68  
21921,TGM - PORK LECHON KAWALI - KILO,19-Jan-24,19-Jan-24,KG,2.4,86,936.97,805.79,0,805.79  
104086250,TGM - PORK SAMGYUPSAL 500G - PACK,20-Jan-24,20-Jan-24,EA,2,88,520,457.6,0,457.60  
104086256,TGM - BEEF SAMGYUPSAL 500G - PACK,20-Jan-24,20-Jan-24,EA,3,88,"1,125.00",990,0,990.00  
21825,TGM - GROUND BEEF - KILO,20-Jan-24,20-Jan-24,KG,0.55,88,201.11,176.98,0,176.98  
21829,TGM - PORK BBQ SKEWERED - KILO,20-Jan-24,20-Jan-24,KG,0.48,88,205.92,181.21,0,181.21  
21832,TGM - PORK BELLY SOBI - KILO,20-Jan-24,20-Jan-24,KG,0.3,88,143.7,126.46,0,126.46  
21834,TGM - REGULAR GROUND PORK - KILO,20-Jan-24,20-Jan-24,KG,2.45,88,677.99,596.63,0,596.63  
21837,TGM - PORK SINIGANG CUT - KILO,20-Jan-24,20-Jan-24,KG,2.89,88,747.22,657.55,0,657.55  
21838,TGM - PORK MENUDO CUT - KILO,20-Jan-24,20-Jan-24,KG,0.96,88,381.05,335.32,0,335.32  
21843,TGM - PORK STEAK - KILO,20-Jan-24,20-Jan-24,KG,3.13,88,"1,046.50",920.92,0,920.92  
21844,TGM - PORK BABY BACK RIBS - KILO,20-Jan-24,20-Jan-24,KG,1.59,88,665.9,585.99,0,585.99  
21851,TGM - PORK LIVER - KILO,20-Jan-24,20-Jan-24,KG,0.32,88,62.69,55.17,0,55.17  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,20-Jan-24,20-Jan-24,KG,0.58,88,219.82,193.44,0,193.44  
21859,TGM - PORK BACON SLICE - KILO,20-Jan-24,20-Jan-24,KG,1.11,88,515.91,454,0,454.00  
21862,TGM - PORKCHOP BONELESS - KILO,20-Jan-24,20-Jan-24,KG,1.72,88,684.29,602.18,0,602.18  
21865,TGM - PORK SAMGYEOPSAL - KILO,20-Jan-24,20-Jan-24,KG,0.57,88,267.33,235.25,0,235.25  
21866,TGM - PORK ADOBO CUT - KILO,20-Jan-24,20-Jan-24,KG,2.15,88,704.07,619.58,0,619.58  
21870,TGM - KASIM SOBL - KILO,20-Jan-24,20-Jan-24,KG,1.42,88,495.58,436.11,0,436.11  
21872,TGM - GROUND ROUND - KILO,20-Jan-24,20-Jan-24,KG,0.73,88,335.07,294.86,0,294.86  
21892,TGM - BEEF BREAKFAST STEAK - KILO,20-Jan-24,20-Jan-24,KG,0.31,88,188.8,166.14,0,166.14  
21921,TGM - PORK LECHON KAWALI - KILO,20-Jan-24,20-Jan-24,KG,5.11,86,"2,036.90","1,751.73",0,"1,751.73  "
21834,TGM - REGULAR GROUND PORK - KILO,21-Jan-24,21-Jan-24,KG,0.5,88,139.5,122.76,0,122.76  
21837,TGM - PORK SINIGANG CUT - KILO,21-Jan-24,21-Jan-24,KG,3.81,88,985.5,867.24,0,867.24  
21841,TGM - LEAN GROUND PORK - KILO,21-Jan-24,21-Jan-24,KG,0.31,88,111.29,97.94,0,97.94  
21844,TGM - PORK BABY BACK RIBS - KILO,21-Jan-24,21-Jan-24,KG,0.83,88,364.37,320.65,0,320.65  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,21-Jan-24,21-Jan-24,KG,1.11,88,418.8,368.54,0,368.54  
21857,TGM - PORK SUKIYAKI CUT - KILO,21-Jan-24,21-Jan-24,KG,0.75,88,314.26,276.55,0,276.55  
21859,TGM - PORK BACON SLICE - KILO,21-Jan-24,21-Jan-24,KG,0.98,88,454.94,400.35,0,400.35  
21862,TGM - PORKCHOP BONELESS - KILO,21-Jan-24,21-Jan-24,KG,0.46,88,181.55,159.76,0,159.76  
21865,TGM - PORK SAMGYEOPSAL - KILO,21-Jan-24,21-Jan-24,KG,0.71,88,330.65,290.97,0,290.97  
21866,TGM - PORK ADOBO CUT - KILO,21-Jan-24,21-Jan-24,KG,1.67,88,547.79,482.06,0,482.06  
21868,TGM - KASIM SLBL - KILO,21-Jan-24,21-Jan-24,KG,0.82,88,261.58,230.19,0,230.19  
21921,TGM - PORK LECHON KAWALI - KILO,21-Jan-24,21-Jan-24,KG,0.86,86,341.15,293.39,0,293.39  
21825,TGM - GROUND BEEF - KILO,22-Jan-24,22-Jan-24,KG,0.26,88,95.94,84.43,0,84.43  
21832,TGM - PORK BELLY SOBI - KILO,22-Jan-24,22-Jan-24,KG,0.59,88,280.22,246.59,0,246.59  
21837,TGM - PORK SINIGANG CUT - KILO,22-Jan-24,22-Jan-24,KG,6.88,88,"1,758.51","1,547.49",0,"1,547.49  "
21838,TGM - PORK MENUDO CUT - KILO,22-Jan-24,22-Jan-24,KG,0.86,88,341.16,300.22,0,300.22  
21842,TGM - PATA FRONT - KILO,22-Jan-24,22-Jan-24,KG,1.63,88,567.13,499.07,0,499.07  
21843,TGM - PORK STEAK - KILO,22-Jan-24,22-Jan-24,KG,0.62,88,198.07,174.3,0,174.30  
21844,TGM - PORK BABY BACK RIBS - KILO,22-Jan-24,22-Jan-24,KG,6.93,88,"3,040.08","2,675.27",0,"2,675.27  "
21851,TGM - PORK LIVER - KILO,22-Jan-24,22-Jan-24,KG,1.52,88,301.49,265.31,0,265.31  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,22-Jan-24,22-Jan-24,KG,3.4,88,"1,282.93","1,128.98",0,"1,128.98  "
21859,TGM - PORK BACON SLICE - KILO,22-Jan-24,22-Jan-24,KG,0.62,88,290.78,255.89,0,255.89  
21862,TGM - PORKCHOP BONELESS - KILO,22-Jan-24,22-Jan-24,KG,3.43,88,"1,364.59","1,200.84",0,"1,200.84  "
21866,TGM - PORK ADOBO CUT - KILO,22-Jan-24,22-Jan-24,KG,2.05,88,672.81,592.07,0,592.07  
21901,TGM - OX TRIPE - KILO,22-Jan-24,22-Jan-24,KG,1.39,88,333.66,293.62,0,293.62  
21921,TGM - PORK LECHON KAWALI - KILO,22-Jan-24,22-Jan-24,KG,2,86,758.1,651.97,0,651.97  
21832,TGM - PORK BELLY SOBI - KILO,23-Jan-24,23-Jan-24,KG,0.68,88,325.72,286.63,0,286.63  
21834,TGM - REGULAR GROUND PORK - KILO,23-Jan-24,23-Jan-24,KG,0.51,88,140.9,123.99,0,123.99  
21837,TGM - PORK SINIGANG CUT - KILO,23-Jan-24,23-Jan-24,KG,3.29,88,852.11,749.86,0,749.86  
21841,TGM - LEAN GROUND PORK - KILO,23-Jan-24,23-Jan-24,KG,0.89,88,317.72,279.59,0,279.59  
21843,TGM - PORK STEAK - KILO,23-Jan-24,23-Jan-24,KG,3.04,88,"1,014.97",893.17,0,893.17  
21844,TGM - PORK BABY BACK RIBS - KILO,23-Jan-24,23-Jan-24,KG,3.77,88,"1,648.46","1,450.64",0,"1,450.64  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,23-Jan-24,23-Jan-24,KG,1.89,88,716.31,630.35,0,630.35  
21857,TGM - PORK SUKIYAKI CUT - KILO,23-Jan-24,23-Jan-24,KG,0.08,88,33.52,29.5,0,29.50  
21859,TGM - PORK BACON SLICE - KILO,23-Jan-24,23-Jan-24,KG,0.52,88,241.54,212.56,0,212.56  
21862,TGM - PORKCHOP BONELESS - KILO,23-Jan-24,23-Jan-24,KG,0.4,88,159.6,140.45,0,140.45  
21866,TGM - PORK ADOBO CUT - KILO,23-Jan-24,23-Jan-24,KG,0.54,88,177.66,156.34,0,156.34  
21901,TGM - OX TRIPE - KILO,23-Jan-24,23-Jan-24,KG,0.6,88,149.4,131.47,0,131.47  
21921,TGM - PORK LECHON KAWALI - KILO,23-Jan-24,23-Jan-24,KG,0.49,86,195.51,168.14,0,168.14  
21825,TGM - GROUND BEEF - KILO,24-Jan-24,24-Jan-24,KG,0.15,88,55.35,48.71,0,48.71  
21828,TGM - PORK MARINATED BELLY - KILO,24-Jan-24,24-Jan-24,KG,1.87,88,909.55,800.4,0,800.40  
21834,TGM - REGULAR GROUND PORK - KILO,24-Jan-24,24-Jan-24,KG,1.08,88,298.54,262.72,0,262.72  
21837,TGM - PORK SINIGANG CUT - KILO,24-Jan-24,24-Jan-24,KG,0.71,88,182.6,160.69,0,160.69  
21838,TGM - PORK MENUDO CUT - KILO,24-Jan-24,24-Jan-24,KG,1.26,88,500.75,440.66,0,440.66  
21841,TGM - LEAN GROUND PORK - KILO,24-Jan-24,24-Jan-24,KG,1.34,88,479.27,421.76,0,421.76  
21843,TGM - PORK STEAK - KILO,24-Jan-24,24-Jan-24,KG,2.9,88,949.39,835.46,0,835.46  
21844,TGM - PORK BABY BACK RIBS - KILO,24-Jan-24,24-Jan-24,KG,4.98,88,"2,184.03","1,921.95",0,"1,921.95  "
21862,TGM - PORKCHOP BONELESS - KILO,24-Jan-24,24-Jan-24,KG,0.63,88,249.38,219.45,0,219.45  
21866,TGM - PORK ADOBO CUT - KILO,24-Jan-24,24-Jan-24,KG,1.07,88,352.03,309.79,0,309.79  
21869,TGM - PIGUE SOBL - KILO,24-Jan-24,24-Jan-24,KG,0.45,88,157.05,138.2,0,138.20  
21870,TGM - KASIM SOBL - KILO,24-Jan-24,24-Jan-24,KG,0.54,88,186.72,164.31,0,164.31  
21921,TGM - PORK LECHON KAWALI - KILO,24-Jan-24,24-Jan-24,KG,2.64,86,"1,051.37",904.18,0,904.18  
21825,TGM - GROUND BEEF - KILO,25-Jan-24,25-Jan-24,KG,1.21,88,444.66,391.3,0,391.30  
21826,TGM - PORKCHOP SOBI - KILO,25-Jan-24,25-Jan-24,KG,1.5,88,538.5,473.88,0,473.88  
21832,TGM - PORK BELLY SOBI - KILO,25-Jan-24,25-Jan-24,KG,0.39,88,184.42,162.29,0,162.29  
21834,TGM - REGULAR GROUND PORK - KILO,25-Jan-24,25-Jan-24,KG,0.27,88,75.33,66.29,0,66.29  
21836,TGM - PORK COUNTRYSTYLE - KILO,25-Jan-24,25-Jan-24,KG,0.51,88,246.95,217.32,0,217.32  
21837,TGM - PORK SINIGANG CUT - KILO,25-Jan-24,25-Jan-24,KG,1.46,88,378.14,332.76,0,332.76  
21838,TGM - PORK MENUDO CUT - KILO,25-Jan-24,25-Jan-24,KG,0.57,88,227.43,200.14,0,200.14  
21841,TGM - LEAN GROUND PORK - KILO,25-Jan-24,25-Jan-24,KG,2.05,88,727.34,640.06,0,640.06  
21843,TGM - PORK STEAK - KILO,25-Jan-24,25-Jan-24,KG,2.57,88,846.33,744.77,0,744.77  
21844,TGM - PORK BABY BACK RIBS - KILO,25-Jan-24,25-Jan-24,KG,0.87,88,379.74,334.17,0,334.17  
21846,TGM - PORK RIB SHOULDER - KILO,25-Jan-24,25-Jan-24,KG,4.01,88,"1,381.44","1,215.67",0,"1,215.67  "
21855,TGM - PORK TENDERLOIN - KILO,25-Jan-24,25-Jan-24,KG,0.56,88,222.91,196.16,0,196.16  
21859,TGM - PORK BACON SLICE - KILO,25-Jan-24,25-Jan-24,KG,0.6,88,279.06,245.57,0,245.57  
21862,TGM - PORKCHOP BONELESS - KILO,25-Jan-24,25-Jan-24,KG,1.44,88,545.83,480.33,0,480.33  
21870,TGM - KASIM SOBL - KILO,25-Jan-24,25-Jan-24,KG,3.36,88,"1,170.90","1,030.39",0,"1,030.39  "
21873,TGM - BEEF SIRLOIN - KILO,25-Jan-24,25-Jan-24,KG,0.75,88,471.75,415.14,0,415.14  
21882,TGM - BEEF RIB EYE STEAK - KILO,25-Jan-24,25-Jan-24,KG,0.18,88,142.02,124.98,0,124.98  
21921,TGM - PORK LECHON KAWALI - KILO,25-Jan-24,25-Jan-24,KG,1.17,86,466.83,401.47,0,401.47  
21825,TGM - GROUND BEEF - KILO,26-Jan-24,26-Jan-24,KG,0.73,88,267.53,235.43,0,235.43  
21834,TGM - REGULAR GROUND PORK - KILO,26-Jan-24,26-Jan-24,KG,0.65,88,181.35,159.59,0,159.59  
21836,TGM - PORK COUNTRYSTYLE - KILO,26-Jan-24,26-Jan-24,KG,2.84,88,"1,386.32","1,219.96",0,"1,219.96  "
21838,TGM - PORK MENUDO CUT - KILO,26-Jan-24,26-Jan-24,KG,0.49,88,164.42,144.69,0,144.69  
21841,TGM - LEAN GROUND PORK - KILO,26-Jan-24,26-Jan-24,KG,1.53,88,543.35,478.15,0,478.15  
21843,TGM - PORK STEAK - KILO,26-Jan-24,26-Jan-24,KG,1.56,88,515.03,453.23,0,453.23  
21844,TGM - PORK BABY BACK RIBS - KILO,26-Jan-24,26-Jan-24,KG,2.47,88,"1,079.95",950.36,0,950.36  
21862,TGM - PORKCHOP BONELESS - KILO,26-Jan-24,26-Jan-24,KG,0.42,88,167.58,147.47,0,147.47  
21866,TGM - PORK ADOBO CUT - KILO,26-Jan-24,26-Jan-24,KG,0.5,88,156.27,137.52,0,137.52  
21873,TGM - BEEF SIRLOIN - KILO,26-Jan-24,26-Jan-24,KG,0.28,88,176.12,154.99,0,154.99  
104086239,TGM - ADOBO CUT 500G - PACK,27-Jan-24,27-Jan-24,EA,2,88,370,325.6,0,325.60  
21825,TGM - GROUND BEEF - KILO,27-Jan-24,27-Jan-24,KG,3.22,88,"1,184.50","1,042.36",0,"1,042.36  "
21826,TGM - PORKCHOP SOBI - KILO,27-Jan-24,27-Jan-24,KG,0.34,88,122.06,107.41,0,107.41  
21829,TGM - PORK BBQ SKEWERED - KILO,27-Jan-24,27-Jan-24,KG,0.51,88,216.65,190.65,0,190.65  
21832,TGM - PORK BELLY SOBI - KILO,27-Jan-24,27-Jan-24,KG,0.92,88,435.9,383.59,0,383.59  
21834,TGM - REGULAR GROUND PORK - KILO,27-Jan-24,27-Jan-24,KG,0.73,88,203.67,179.23,0,179.23  
21837,TGM - PORK SINIGANG CUT - KILO,27-Jan-24,27-Jan-24,KG,4.06,88,"1,047.67",921.95,0,921.95  
21841,TGM - LEAN GROUND PORK - KILO,27-Jan-24,27-Jan-24,KG,0.79,88,283.61,249.58,0,249.58  
21843,TGM - PORK STEAK - KILO,27-Jan-24,27-Jan-24,KG,2.61,88,866.07,762.14,0,762.14  
21844,TGM - PORK BABY BACK RIBS - KILO,27-Jan-24,27-Jan-24,KG,0.99,88,434.61,382.46,0,382.46  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,27-Jan-24,27-Jan-24,KG,1.88,88,708.74,623.69,0,623.69  
21862,TGM - PORKCHOP BONELESS - KILO,27-Jan-24,27-Jan-24,KG,0.54,88,215.46,189.6,0,189.60  
21866,TGM - PORK ADOBO CUT - KILO,27-Jan-24,27-Jan-24,KG,0.49,88,159.57,140.42,0,140.42  
21869,TGM - PIGUE SOBL - KILO,27-Jan-24,27-Jan-24,KG,2.35,88,820.15,721.73,0,721.73  
21921,TGM - PORK LECHON KAWALI - KILO,27-Jan-24,27-Jan-24,KG,3.71,86,"1,476.31","1,269.63",0,"1,269.63  "
21825,TGM - GROUND BEEF - KILO,28-Jan-24,28-Jan-24,KG,1.85,88,659.6,580.45,0,580.45  
21834,TGM - REGULAR GROUND PORK - KILO,28-Jan-24,28-Jan-24,KG,4.23,88,"1,161.14","1,021.80",0,"1,021.80  "
21837,TGM - PORK SINIGANG CUT - KILO,28-Jan-24,28-Jan-24,KG,2.19,88,560.87,493.57,0,493.57  
21841,TGM - LEAN GROUND PORK - KILO,28-Jan-24,28-Jan-24,KG,2.76,88,987.26,868.79,0,868.79  
21843,TGM - PORK STEAK - KILO,28-Jan-24,28-Jan-24,KG,1.7,88,572.92,504.17,0,504.17  
21846,TGM - PORK RIB SHOULDER - KILO,28-Jan-24,28-Jan-24,KG,3.52,88,"1,225.00","1,078.00",0,"1,078.00  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,28-Jan-24,28-Jan-24,KG,3.02,88,"1,140.80","1,003.90",0,"1,003.90  "
21862,TGM - PORKCHOP BONELESS - KILO,28-Jan-24,28-Jan-24,KG,2.25,88,893.77,786.52,0,786.52  
21866,TGM - PORK ADOBO CUT - KILO,28-Jan-24,28-Jan-24,KG,9.8,88,"3,201.11","2,816.98",0,"2,816.98  "
21873,TGM - BEEF SIRLOIN - KILO,28-Jan-24,28-Jan-24,KG,0.83,88,522.07,459.42,0,459.42  
21921,TGM - PORK LECHON KAWALI - KILO,28-Jan-24,28-Jan-24,KG,2.53,86,"1,005.49",864.72,0,864.72  
21922,TGM - PORK AMERICAN RIBS - KILO,28-Jan-24,28-Jan-24,KG,1.84,86,787.22,677.01,0,677.01  
21825,TGM - GROUND BEEF - KILO,29-Jan-24,29-Jan-24,KG,2.37,88,842.44,741.35,0,741.35  
21828,TGM - PORK MARINATED BELLY - KILO,29-Jan-24,29-Jan-24,KG,0.44,88,215.16,189.34,0,189.34  
21829,TGM - PORK BBQ SKEWERED - KILO,29-Jan-24,29-Jan-24,KG,0.85,88,362.51,319.01,0,319.01  
21832,TGM - PORK BELLY SOBI - KILO,29-Jan-24,29-Jan-24,KG,0.83,88,395.18,347.76,0,347.76  
21834,TGM - REGULAR GROUND PORK - KILO,29-Jan-24,29-Jan-24,KG,0.9,88,249.71,219.74,0,219.74  
21836,TGM - PORK COUNTRYSTYLE - KILO,29-Jan-24,29-Jan-24,KG,0.69,88,337.41,296.92,0,296.92  
21837,TGM - PORK SINIGANG CUT - KILO,29-Jan-24,29-Jan-24,KG,6.39,88,"1,651.14","1,453.00",0,"1,453.00  "
21841,TGM - LEAN GROUND PORK - KILO,29-Jan-24,29-Jan-24,KG,0.26,88,93.34,82.14,0,82.14  
21842,TGM - PATA FRONT - KILO,29-Jan-24,29-Jan-24,KG,1.39,88,485.11,426.9,0,426.90  
21843,TGM - PORK STEAK - KILO,29-Jan-24,29-Jan-24,KG,1.73,88,584.78,514.61,0,514.61  
21844,TGM - PORK BABY BACK RIBS - KILO,29-Jan-24,29-Jan-24,KG,7.3,88,"3,200.33","2,816.29",0,"2,816.29  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,29-Jan-24,29-Jan-24,KG,1.27,88,467.5,411.4,0,411.40  
21857,TGM - PORK SUKIYAKI CUT - KILO,29-Jan-24,29-Jan-24,KG,0.44,88,184.36,162.24,0,162.24  
21862,TGM - PORKCHOP BONELESS - KILO,29-Jan-24,29-Jan-24,KG,0.4,88,157.61,138.7,0,138.70  
21866,TGM - PORK ADOBO CUT - KILO,29-Jan-24,29-Jan-24,KG,4.12,88,"1,335.91","1,175.60",0,"1,175.60  "
21873,TGM - BEEF SIRLOIN - KILO,29-Jan-24,29-Jan-24,KG,0.34,88,210.72,185.43,0,185.43  
21892,TGM - BEEF BREAKFAST STEAK - KILO,29-Jan-24,29-Jan-24,KG,0.8,88,492.11,433.06,0,433.06  
21921,TGM - PORK LECHON KAWALI - KILO,29-Jan-24,29-Jan-24,KG,2.05,86,817.95,703.44,0,703.44  
21825,TGM - GROUND BEEF - KILO,30-Jan-24,30-Jan-24,KG,2.67,88,983.39,865.38,0,865.38  
21832,TGM - PORK BELLY SOBI - KILO,30-Jan-24,30-Jan-24,KG,0.95,88,450.27,396.24,0,396.24  
21837,TGM - PORK SINIGANG CUT - KILO,30-Jan-24,30-Jan-24,KG,1.31,88,338,297.44,0,297.44  
21841,TGM - LEAN GROUND PORK - KILO,30-Jan-24,30-Jan-24,KG,0.79,88,281.82,248,0,248.00  
21843,TGM - PORK STEAK - KILO,30-Jan-24,30-Jan-24,KG,0.41,88,138.99,122.31,0,122.31  
21844,TGM - PORK BABY BACK RIBS - KILO,30-Jan-24,30-Jan-24,KG,2.53,88,"1,108.48",975.46,0,975.46  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,30-Jan-24,30-Jan-24,KG,3.6,88,"1,358.73","1,195.68",0,"1,195.68  "
21859,TGM - PORK BACON SLICE - KILO,30-Jan-24,30-Jan-24,KG,0.39,88,180.57,158.9,0,158.90  
21862,TGM - PORKCHOP BONELESS - KILO,30-Jan-24,30-Jan-24,KG,0.35,88,139.65,122.89,0,122.89  
21866,TGM - PORK ADOBO CUT - KILO,30-Jan-24,30-Jan-24,KG,0.97,88,315.85,277.95,0,277.95  
21870,TGM - KASIM SOBL - KILO,30-Jan-24,30-Jan-24,KG,0.65,88,226.85,199.63,0,199.63  
21921,TGM - PORK LECHON KAWALI - KILO,30-Jan-24,30-Jan-24,KG,2.1,86,794.11,682.93,0,682.93  
104086256,TGM - BEEF SAMGYUPSAL 500G - PACK,31-Jan-24,31-Jan-24,EA,3,88,"1,125.00",990,0,990.00  
21828,TGM - PORK MARINATED BELLY - KILO,31-Jan-24,31-Jan-24,KG,0.44,88,215.16,189.34,0,189.34  
21834,TGM - REGULAR GROUND PORK - KILO,31-Jan-24,31-Jan-24,KG,0.56,88,154.85,136.27,0,136.27  
21836,TGM - PORK COUNTRYSTYLE - KILO,31-Jan-24,31-Jan-24,KG,0.57,88,267.33,235.25,0,235.25  
21837,TGM - PORK SINIGANG CUT - KILO,31-Jan-24,31-Jan-24,KG,0.92,88,236.99,208.55,0,208.55  
