YEAR,MONTH,DATE,CHAIN,Branch Code,Branch,SKU,Description,ORIG QTY,UOM,PACK,KG,PCS,Gross Sales,Comm Amount,Net Sales,SKU CATEGORY,AREA,KAM,SKU REPORT IDENTIFIER 1,UPC,BANNER,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,NET TAX,TAX,,,,,
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61755,TGM PORK STEAK,0.80000,KG,0.00000,0.80000,0.00000,301.38000,36.16500,265.21500,PORK,GMA,ARGIE,PORK,317511_240701,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61758,TGM PORKCHOP SOBI,0.25000,KG,0.00000,0.25000,0.00000,94.75000,11.37000,83.38000,PORK,GMA,ARGIE,PORK,317511_240701,PUREGOLD,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61762,TGM SAMGYUPSAL SLICE,3.83000,KG,0.00000,3.83000,0.00000,1826.51000,219.17900,1607.33100,PORK,GMA,ARGIE,PORK,317511_240701,PUREGOLD,TGM PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61781,TGM SINIGANG CUT,1.83000,KG,0.00000,1.83000,0.00000,488.53000,58.62300,429.90700,PORK,GMA,ARGIE,PORK,317511_240701,PUREGOLD,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61787,TGM TONKATSU SLICE,0.52000,KG,0.00000,0.52000,0.00000,204.23000,24.50700,179.72300,PORK,GMA,ARGIE,PORK,317511_240701,PUREGOLD,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61820,TGM BEEF BRISKET,0.93000,KG,0.00000,0.93000,0.00000,501.27000,60.15100,441.11900,BEEF,GMA,ARGIE,BEEF,317511_240701,PUREGOLD,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61840,TGM BEEF SHANK,1.39000,KG,0.00000,1.39000,0.00000,690.53000,82.86300,607.66700,BEEF,GMA,ARGIE,BEEF,317511_240701,PUREGOLD,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61841,TGM BEEF SHORT RIBS,0.59000,KG,0.00000,0.59000,0.00000,315.65000,37.87800,277.77200,BEEF,GMA,ARGIE,BEEF,317511_240701,PUREGOLD,TGM BEEF SHORT RIBS,BEEF SHORT RIBS,BEEF SHORT RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61850,TGM BREAKFAST STEAK,0.85000,KG,0.00000,0.85000,0.00000,531.87000,63.82300,468.04700,BEEF,GMA,ARGIE,BEEF,317511_240701,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,158 BLNTWK,PUREGOLD BALINTAWAK,61852,TGM GROUND BEEF,4.30000,KG,0.00000,4.30000,0.00000,1680.50000,201.65700,1478.84300,BEEF,GMA,ARGIE,BEEF,317511_240701,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
